1 vs. 3,ENSG00000172809,3.73E-10,2.68E-09,-311.2243137,311.2243137
1 vs. 3,ENSG00000163220,0.024859219,0.038373291,-299.3984314,299.3984314
1 vs. 3,ENSG00000109475,3.40E-08,1.05E-07,-295.9294118,295.9294118
1 vs. 3,ENSG00000143878,1.98E-12,7.60E-11,-291.8784314,291.8784314
1 vs. 3,ENSG00000147649,1.31E-07,3.77E-07,-286.9827451,286.9827451
1 vs. 3,ENSG00000130402,7.82E-10,4.57E-09,-270.5278431,270.5278431
1 vs. 3,ENSG00000142168,3.33E-08,1.05E-07,-261.3701961,261.3701961
1 vs. 3,ENSG00000175567,1.37E-05,2.99E-05,-254.3113725,254.3113725
1 vs. 3,ENSG00000166501,2.75E-08,8.89E-08,251.3145098,251.3145098
1 vs. 3,ENSG00000140319,2.65E-05,5.40E-05,239.4180392,239.4180392
1 vs. 3,ENSG00000005249,0.010150317,0.016557255,238.4337255,238.4337255
1 vs. 3,ENSG00000112695,2.57E-10,2.04E-09,-237.7639216,237.7639216
1 vs. 3,ENSG00000146376,0.286696907,0.336430044,236.9011765,236.9011765
1 vs. 3,ENSG00000100664,2.61E-07,6.90E-07,-235.3607843,235.3607843
1 vs. 3,ENSG00000135940,1.20E-09,5.76E-09,-224.6423529,224.6423529
1 vs. 3,ENSG00000171611,1.96E-08,6.59E-08,221.5443137,221.5443137
1 vs. 3,ENSG00000122218,1.34E-07,3.81E-07,-214.6494118,214.6494118
1 vs. 3,ENSG00000161970,7.06E-07,1.78E-06,-207.0627451,207.0627451
1 vs. 3,ENSG00000090382,8.50E-07,2.10E-06,-193.6807843,193.6807843
1 vs. 3,ENSG00000188229,9.45E-06,2.11E-05,-193.1294118,193.1294118
1 vs. 3,ENSG00000124766,4.92E-09,1.95E-08,-185.3262745,185.3262745
1 vs. 3,ENSG00000125356,5.43E-09,2.12E-08,-183.2470588,183.2470588
1 vs. 3,ENSG00000069275,9.43E-10,4.93E-09,-181.9976471,181.9976471
1 vs. 3,ENSG00000125875,0.125093347,0.166309074,179.7921569,179.7921569
1 vs. 3,ENSG00000185650,7.73E-11,9.88E-10,-179.374902,179.374902
1 vs. 3,ENSG00000150681,1.11E-06,2.70E-06,174.5937255,174.5937255
1 vs. 3,ENSG00000144802,1.86E-05,3.92E-05,-168.7952941,168.7952941
1 vs. 3,ENSG00000152256,0.124523797,0.166309074,148.0698039,148.0698039
1 vs. 3,ENSG00000134882,0.012665307,0.020514229,140.292549,140.292549
1 vs. 3,ENSG00000198478,0.100708518,0.137874757,140.1098039,140.1098039
1 vs. 3,ENSG00000123405,2.80E-11,4.96E-10,139.3654902,139.3654902
1 vs. 3,ENSG00000118508,0.104064176,0.140792709,137.5552941,137.5552941
1 vs. 3,ENSG00000125868,1.54E-06,3.72E-06,-132.4666667,132.4666667
1 vs. 3,ENSG00000197461,0.619536979,0.659692154,130.5121569,130.5121569
1 vs. 3,ENSG00000179361,0.238618204,0.290381942,129.8862745,129.8862745
1 vs. 3,ENSG00000108846,0.611754839,0.657493518,121.7968627,121.7968627
1 vs. 3,ENSG00000233927,0.194172027,0.244041346,-119.7835294,119.7835294
1 vs. 3,ENSG00000119707,2.01E-06,4.72E-06,-116.9992157,116.9992157
1 vs. 3,ENSG00000112306,3.05E-05,6.16E-05,-114.6062745,114.6062745
1 vs. 3,ENSG00000101109,0.262022764,0.312255108,-114.0086275,114.0086275
1 vs. 3,ENSG00000168461,0.753533005,0.791381695,112.7662745,112.7662745
1 vs. 3,ENSG00000115935,1.03E-05,2.29E-05,108.8180392,108.8180392
1 vs. 3,ENSG00000165682,1.04E-08,3.69E-08,104.9505882,104.9505882
1 vs. 3,ENSG00000153815,0.027605805,0.042328902,104.7756863,104.7756863
1 vs. 3,ENSG00000013810,0.758636402,0.793119874,101.0415686,101.0415686
1 vs. 3,ENSG00000197959,0.038203678,0.055967171,96.72235294,96.72235294
1 vs. 3,ENSG00000081041,0.246208349,0.296481258,-96.56784314,96.56784314
1 vs. 3,ENSG00000101745,0.007397372,0.012240255,-92.87686275,92.87686275
1 vs. 3,ENSG00000184602,0.494157869,0.541220524,92.2572549,92.2572549
1 vs. 3,ENSG00000117155,0.441019413,0.49002157,88.63764706,88.63764706
1 vs. 3,ENSG00000071051,0.524558093,0.569096045,78.20235294,78.20235294
1 vs. 3,ENSG00000177200,0.023403886,0.036370904,-70.95372549,70.95372549
1 vs. 3,ENSG00000198948,0.353680937,0.402706017,67.89333333,67.89333333
1 vs. 3,ENSG00000166091,0.006423985,0.010784793,61.86196078,61.86196078
1 vs. 3,ENSG00000143545,8.16E-07,2.04E-06,-61.09176471,61.09176471
1 vs. 3,ENSG00000106366,0.001774964,0.003116349,-60.70980392,60.70980392
1 vs. 3,ENSG00000129355,0.005666326,0.009582758,58.53647059,58.53647059
1 vs. 3,ENSG00000144677,0.775453438,0.80703299,53.11215686,53.11215686
1 vs. 3,ENSG00000116001,0.018027406,0.028595196,-51.09254902,51.09254902
1 vs. 3,ENSG00000139722,2.12E-05,4.38E-05,-49.34431373,49.34431373
1 vs. 3,ENSG00000197122,0.042562212,0.061957651,-47.62117647,47.62117647
1 vs. 3,ENSG00000172794,3.73E-08,1.13E-07,47.44235294,47.44235294
1 vs. 3,ENSG00000101040,0.075517014,0.104005468,-41.45490196,41.45490196
1 vs. 3,ENSG00000172889,0.129823999,0.171606436,-40.84392157,40.84392157
1 vs. 3,ENSG00000196182,0.321232058,0.37314835,36.88392157,36.88392157
1 vs. 3,ENSG00000059804,1.70E-06,4.04E-06,35.15372549,35.15372549
1 vs. 3,ENSG00000134318,0.029340275,0.044396468,-35.10117647,35.10117647
1 vs. 3,ENSG00000112079,0.020873494,0.032882902,-32.85490196,32.85490196
1 vs. 3,ENSG00000059728,0.006594838,0.010991396,-30.80941176,30.80941176
1 vs. 3,ENSG00000131171,0.004001126,0.006816734,29.0745098,29.0745098
1 vs. 3,ENSG00000128294,0.037985848,0.055967171,27.20705882,27.20705882
1 vs. 3,ENSG00000187764,0.135402931,0.176947012,-26.68235294,26.68235294
1 vs. 3,ENSG00000134668,4.63E-07,1.20E-06,26.57176471,26.57176471
1 vs. 3,ENSG00000163734,5.96E-04,0.001105715,-26.02431373,26.02431373
1 vs. 3,ENSG00000101236,0.226473664,0.278550496,-25.74980392,25.74980392
1 vs. 3,ENSG00000025708,0.706303298,0.745182379,-25.57647059,25.57647059
1 vs. 3,ENSG00000115956,1.98E-07,5.43E-07,24.22980392,24.22980392
1 vs. 3,ENSG00000159023,0.870266116,0.881767431,22.60705882,22.60705882
1 vs. 3,ENSG00000162614,0.001059669,0.001919085,22.49490196,22.49490196
1 vs. 3,ENSG00000006576,0.329858607,0.381243617,-22.11372549,22.11372549
1 vs. 3,ENSG00000173210,0.178849372,0.226018438,21.1372549,21.1372549
1 vs. 3,ENSG00000154310,0.210764602,0.262031667,19.72313725,19.72313725
1 vs. 3,ENSG00000137145,0.214146206,0.264804449,-19.55137255,19.55137255
1 vs. 3,ENSG00000151023,0.001006801,0.001852514,18.38039216,18.38039216
1 vs. 3,ENSG00000113742,0.049010997,0.07001571,-18.14039216,18.14039216
1 vs. 3,ENSG00000160796,0.448054073,0.495444408,-18.01568627,18.01568627
1 vs. 3,ENSG00000105993,0.059830744,0.08390897,-17.92,17.92
1 vs. 3,ENSG00000092531,0.415368945,0.468308124,-17.70901961,17.70901961
1 vs. 3,ENSG00000184113,1.01E-08,3.69E-08,16.22666667,16.22666667
1 vs. 3,ENSG00000125753,0.029128167,0.044367406,-16.04,16.04
1 vs. 3,ENSG00000070190,0.950819923,0.956485833,15.01490196,15.01490196
1 vs. 3,ENSG00000158552,0.484054694,0.532691769,-14.3145098,14.3145098
1 vs. 3,ENSG00000117586,7.19E-05,1.39E-04,13.92392157,13.92392157
1 vs. 3,ENSG00000151748,0.508936922,0.554765365,-13.2745098,13.2745098
1 vs. 3,ENSG00000048740,0.132953602,0.17473902,-12.87843137,12.87843137
1 vs. 3,ENSG00000187800,0.001928621,0.003335209,12.01333333,12.01333333
1 vs. 3,ENSG00000221823,0.037858361,0.055967171,-12,12
1 vs. 3,ENSG00000142046,0.0086572,0.014222543,11.70901961,11.70901961
1 vs. 3,ENSG00000160013,2.41E-05,4.95E-05,11.14823529,11.14823529
1 vs. 3,ENSG00000198089,0.698828137,0.740693418,-10.90666667,10.90666667
1 vs. 3,ENSG00000087095,0.319522833,0.373046962,-10.84470588,10.84470588
1 vs. 3,ENSG00000092929,0.616766563,0.659692154,-9.498039216,9.498039216
1 vs. 3,ENSG00000090975,0.267580507,0.316659044,8.893333333,8.893333333
1 vs. 3,ENSG00000123739,0.332784702,0.382702407,-8.655686275,8.655686275
1 vs. 3,ENSG00000068831,3.41E-08,1.05E-07,8.410196078,8.410196078
1 vs. 3,ENSG00000143995,2.07E-04,3.91E-04,7.875294118,7.875294118
1 vs. 3,ENSG00000169554,0.00105832,0.001919085,7.605490196,7.605490196
1 vs. 3,ENSG00000101470,0.830595758,0.849053441,-7.352156863,7.352156863
1 vs. 3,ENSG00000105329,4.06E-06,9.25E-06,7.351372549,7.351372549
1 vs. 3,ENSG00000138449,0.174918715,0.2222724,-6.763137255,6.763137255
1 vs. 3,ENSG00000162852,0.81277308,0.834543788,5.944313725,5.944313725
1 vs. 3,ENSG00000152229,0.438208334,0.489261732,5.934117647,5.934117647
1 vs. 3,ENSG00000188677,0.001312364,0.002339875,5.877647059,5.877647059
1 vs. 3,ENSG00000047648,0.001079207,0.0019392,5.854901961,5.854901961
1 vs. 3,ENSG00000120690,0.05894444,0.083173136,-5.799215686,5.799215686
1 vs. 3,ENSG00000140022,0.243230113,0.294436452,5.689411765,5.689411765
1 vs. 3,ENSG00000264364,0.798430972,0.827203259,-5.497254902,5.497254902
1 vs. 3,ENSG00000198918,0.150275775,0.194176563,-3.897254902,3.897254902
1 vs. 3,ENSG00000107863,0.981201727,0.981201727,3.883137255,3.883137255
1 vs. 3,ENSG00000140853,0.805800762,0.831094956,-3.647843137,3.647843137
1 vs. 3,ENSG00000102362,0.863936401,0.879227311,-3.061960784,3.061960784
1 vs. 3,ENSG00000041353,0.42885102,0.481149925,-2.717647059,2.717647059
1 vs. 3,ENSG00000143595,8.88E-10,4.75E-09,2.680784314,2.680784314
1 vs. 3,ENSG00000173542,0.952327199,0.956485833,2.516862745,2.516862745
1 vs. 3,ENSG00000059377,0.001551074,0.002744209,2.200784314,2.200784314
1 vs. 3,ENSG00000142961,0.112196635,0.150907754,-0.982745098,0.982745098
1 vs. 4,ENSG00000244734,1.09E-10,8.35E-09,-73288.47835,73288.47835
1 vs. 4,ENSG00000163736,0.156520199,0.222220036,-12350.8701,12350.8701
1 vs. 4,ENSG00000101162,4.95E-04,0.001963135,-3825.551753,3825.551753
1 vs. 4,ENSG00000188536,2.10E-09,8.07E-08,-3737.449072,3737.449072
1 vs. 4,ENSG00000113140,0.009449807,0.020504298,-3474.576907,3474.576907
1 vs. 4,ENSG00000148484,0.125312887,0.183579389,-3250.380206,3250.380206
1 vs. 4,ENSG00000095303,0.044931569,0.073292631,-3079.729485,3079.729485
1 vs. 4,ENSG00000101335,0.033309885,0.057173683,-2931.738557,2931.738557
1 vs. 4,ENSG00000158457,0.192140435,0.259954706,-2643.381856,2643.381856
1 vs. 4,ENSG00000121766,0.210241053,0.279511226,-1455.376495,1455.376495
1 vs. 4,ENSG00000108846,0.003353514,0.008764865,1437.916701,1437.916701
1 vs. 4,ENSG00000111644,0.019353291,0.036563309,-1306.689485,1306.689485
1 vs. 4,ENSG00000138735,1.06E-04,5.66E-04,-1257.350928,1257.350928
1 vs. 4,ENSG00000154146,0.401313387,0.478249114,-1129.569072,1129.569072
1 vs. 4,ENSG00000059804,6.79E-04,0.002602112,1107.242474,1107.242474
1 vs. 4,ENSG00000162367,0.001419772,0.004873845,-982.7125773,982.7125773
1 vs. 4,ENSG00000065534,0.005380425,0.013306428,-979.8321649,979.8321649
1 vs. 4,ENSG00000100504,0.002764316,0.007660153,-903.3257732,903.3257732
1 vs. 4,ENSG00000123405,0.016622047,0.032495038,878.4630928,878.4630928
1 vs. 4,ENSG00000109572,0.002857294,0.007823544,-855.7480412,855.7480412
1 vs. 4,ENSG00000157570,0.086158463,0.132996286,-795.363299,795.363299
1 vs. 4,ENSG00000113558,0.429204454,0.508850642,-794.6127835,794.6127835
1 vs. 4,ENSG00000108405,0.188624332,0.25757138,-743.9393814,743.9393814
1 vs. 4,ENSG00000140319,0.477039393,0.554136669,-591.8457732,591.8457732
1 vs. 4,ENSG00000147065,0.005358713,0.013306428,-547.7653608,547.7653608
1 vs. 4,ENSG00000129657,0.119108402,0.176741499,-542.3191753,542.3191753
1 vs. 4,ENSG00000103187,0.618325727,0.677213891,-518.1451546,518.1451546
1 vs. 4,ENSG00000102893,0.00254249,0.007346272,-514.9525773,514.9525773
1 vs. 4,ENSG00000118640,0.33250896,0.406792876,-509.8457732,509.8457732
1 vs. 4,ENSG00000198168,0.132672557,0.193130937,-499.5501031,499.5501031
1 vs. 4,ENSG00000118508,0.111711933,0.166842497,489.3397938,489.3397938
1 vs. 4,ENSG00000143995,0.045854113,0.074270746,454.2053608,454.2053608
1 vs. 4,ENSG00000152229,0.226527405,0.296030132,443.2569072,443.2569072
1 vs. 4,ENSG00000088826,0.039343536,0.065100816,-440.3208247,440.3208247
1 vs. 4,ENSG00000133606,0.01916136,0.036563309,-412.825567,412.825567
1 vs. 4,ENSG00000112306,5.02E-08,9.51E-07,-395.0593814,395.0593814
1 vs. 4,ENSG00000123739,1.73E-04,8.45E-04,393.2647423,393.2647423
1 vs. 4,ENSG00000115956,0.019394451,0.036563309,363.3934021,363.3934021
1 vs. 4,ENSG00000162722,2.84E-04,0.001282578,-357.1138144,357.1138144
1 vs. 4,ENSG00000162852,1.64E-04,8.20E-04,345.0668041,345.0668041
1 vs. 4,ENSG00000185989,0.002224611,0.006831583,-315.3637113,315.3637113
1 vs. 4,ENSG00000186591,0.003513802,0.009080612,-307.0053608,307.0053608
1 vs. 4,ENSG00000153071,4.27E-04,0.001728492,-298.0416495,298.0416495
1 vs. 4,ENSG00000198948,0.013030525,0.026289655,297.5534021,297.5534021
1 vs. 4,ENSG00000041353,3.36E-06,2.76E-05,292.6,292.6
1 vs. 4,ENSG00000019582,5.39E-06,4.27E-05,-266.2886598,266.2886598
1 vs. 4,ENSG00000128294,0.046909718,0.075449197,250.3472165,250.3472165
1 vs. 4,ENSG00000088726,0.004364347,0.011030766,-246.0202062,246.0202062
1 vs. 4,ENSG00000048740,0.022844396,0.041700087,223.5731959,223.5731959
1 vs. 4,ENSG00000131171,0.251616102,0.322285476,-218.3360825,218.3360825
1 vs. 4,ENSG00000229117,0.008993906,0.019890369,-186.1950515,186.1950515
1 vs. 4,ENSG00000108960,0.010571755,0.022307373,-164.6082474,164.6082474
1 vs. 4,ENSG00000146376,0.009980199,0.021452765,-164.4857732,164.4857732
1 vs. 4,ENSG00000150681,0.001291594,0.004501008,156.8024742,156.8024742
1 vs. 4,ENSG00000034510,9.00E-10,5.17E-08,-156.4692784,156.4692784
1 vs. 4,ENSG00000272398,0.503733308,0.573557727,-155.956701,155.956701
1 vs. 4,ENSG00000142961,0.008561932,0.019568424,148.1612371,148.1612371
1 vs. 4,ENSG00000100664,0.344848769,0.419657232,145.4824742,145.4824742
1 vs. 4,ENSG00000162614,0.002197199,0.006831583,141.3991753,141.3991753
1 vs. 4,ENSG00000146859,0.283927176,0.35490897,-134.2923711,134.2923711
1 vs. 4,ENSG00000167526,2.94E-09,9.67E-08,-134.2923711,134.2923711
1 vs. 4,ENSG00000013810,0.012644592,0.02573678,128.7769072,128.7769072
1 vs. 4,ENSG00000197461,0.030557762,0.053244586,-127.3880412,127.3880412
1 vs. 4,ENSG00000102362,0.015590393,0.030911986,125.4383505,125.4383505
1 vs. 4,ENSG00000101109,0.02384974,0.043192442,124.8317526,124.8317526
1 vs. 4,ENSG00000144677,0.050831125,0.081188603,122.9501031,122.9501031
1 vs. 4,ENSG00000117155,0.028837598,0.050630897,122.1604124,122.1604124
1 vs. 4,ENSG00000188677,0.221370814,0.290944499,120.1265979,120.1265979
1 vs. 4,ENSG00000176783,0.002608462,0.007406744,-116.0251546,116.0251546
1 vs. 4,ENSG00000187800,0.001518319,0.004988764,110.7220619,110.7220619
1 vs. 4,ENSG00000092929,1.19E-04,6.21E-04,108.8020619,108.8020619
1 vs. 4,ENSG00000101040,0.001215912,0.004302459,105.8907216,105.8907216
1 vs. 4,ENSG00000105993,0.073587947,0.115137604,104.7035052,104.7035052
1 vs. 4,ENSG00000198918,9.25E-08,1.33E-06,-100.3430928,100.3430928
1 vs. 4,ENSG00000168461,0.486306948,0.55925299,95.50762887,95.50762887
1 vs. 4,ENSG00000198089,0.033936136,0.057817121,92.99257732,92.99257732
1 vs. 4,ENSG00000134882,0.187343557,0.25757138,-92.43546392,92.43546392
1 vs. 4,ENSG00000152256,0.006397225,0.015168677,-91.96206186,91.96206186
1 vs. 4,ENSG00000198478,0.373518675,0.452154185,-91.76494845,91.76494845
1 vs. 4,ENSG00000140853,0.008678171,0.019568424,84.63793814,84.63793814
1 vs. 4,ENSG00000151748,0.006306625,0.015109621,83.53608247,83.53608247
1 vs. 4,ENSG00000125875,0.592038181,0.656431024,-83.48247423,83.48247423
1 vs. 4,ENSG00000074800,0.443563679,0.523177672,-81.4028866,81.4028866
1 vs. 4,ENSG00000172889,0.174678876,0.243491766,79.13278351,79.13278351
1 vs. 4,ENSG00000158552,0.385121794,0.461343815,76.61731959,76.61731959
1 vs. 4,ENSG00000005249,5.08E-04,0.00197922,76.58103093,76.58103093
1 vs. 4,ENSG00000140022,0.011388321,0.023597422,75.79876289,75.79876289
1 vs. 4,ENSG00000163737,0.012394207,0.025452389,-74.89113402,74.89113402
1 vs. 4,ENSG00000174175,0.009135755,0.020011654,-70.6428866,70.6428866
1 vs. 4,ENSG00000196262,0.506632604,0.574017236,-66.48206186,66.48206186
1 vs. 4,ENSG00000122218,0.150275468,0.21467924,65.55298969,65.55298969
1 vs. 4,ENSG00000171611,0.004301712,0.010993265,-65.12082474,65.12082474
1 vs. 4,ENSG00000169554,0.084102948,0.130700527,64.70762887,64.70762887
1 vs. 4,ENSG00000059377,0.058270133,0.092428486,64.11051546,64.11051546
1 vs. 4,ENSG00000160013,1.04E-04,5.66E-04,61.9657732,61.9657732
1 vs. 4,ENSG00000165682,0.006181879,0.014966654,55.08701031,55.08701031
1 vs. 4,ENSG00000106366,0.001043733,0.003750915,54.71546392,54.71546392
1 vs. 4,ENSG00000188229,0.295718326,0.367649811,54.66185567,54.66185567
1 vs. 4,ENSG00000137145,0.038897516,0.064829193,54.40865979,54.40865979
1 vs. 4,ENSG00000101745,0.473708509,0.553060696,54.22515464,54.22515464
1 vs. 4,ENSG00000006576,0.122785078,0.181029281,50.54226804,50.54226804
1 vs. 4,ENSG00000115935,0.026445137,0.047150245,-50.17360825,50.17360825
1 vs. 4,ENSG00000070190,9.71E-04,0.003544899,47.42556701,47.42556701
1 vs. 4,ENSG00000071082,1.34E-04,6.85E-04,-47.30474227,47.30474227
1 vs. 4,ENSG00000117586,0.019259779,0.036563309,46.2614433,46.2614433
1 vs. 4,ENSG00000008018,0.016671367,0.032495038,-45.70515464,45.70515464
1 vs. 4,ENSG00000166091,8.74E-04,0.003296332,-45.14556701,45.14556701
1 vs. 4,ENSG00000184602,0.196656812,0.262971318,45.00371134,45.00371134
1 vs. 4,ENSG00000142168,0.447506921,0.525135673,-44.31587629,44.31587629
1 vs. 4,ENSG00000071051,0.022265686,0.040968862,-44.27876289,44.27876289
1 vs. 4,ENSG00000068831,0.00604713,0.01479617,43.85319588,43.85319588
1 vs. 4,ENSG00000075415,0.252223416,0.322285476,38.46969072,38.46969072
1 vs. 4,ENSG00000179361,0.041898859,0.068833839,-35.65360825,35.65360825
1 vs. 4,ENSG00000184113,0.101444756,0.153501934,32.45030928,32.45030928
1 vs. 4,ENSG00000090975,0.218038226,0.288211448,29.62556701,29.62556701
1 vs. 4,ENSG00000159023,0.024269076,0.043608497,28.00907216,28.00907216
1 vs. 4,ENSG00000129355,0.574670787,0.641622723,26.12453608,26.12453608
1 vs. 4,ENSG00000143878,3.71E-04,0.001580499,25.89278351,25.89278351
1 vs. 4,ENSG00000116001,0.138323122,0.200090051,25.08082474,25.08082474
1 vs. 4,ENSG00000163734,0.002652746,0.007440628,24.98226804,24.98226804
1 vs. 4,ENSG00000134668,0.874659114,0.902114781,24.32453608,24.32453608
1 vs. 4,ENSG00000059728,2.66E-04,0.00122365,22.74391753,22.74391753
1 vs. 4,ENSG00000124145,0.008768225,0.019579531,22.0985567,22.0985567
1 vs. 4,ENSG00000196182,0.239932315,0.310024901,-22.01814433,22.01814433
1 vs. 4,ENSG00000151023,4.42E-05,2.75E-04,21.88865979,21.88865979
1 vs. 4,ENSG00000009307,0.257424078,0.326557481,-21.26391753,21.26391753
1 vs. 4,ENSG00000173210,0.013760469,0.027520937,19.79381443,19.79381443
1 vs. 4,ENSG00000138449,0.003268805,0.008641669,18.97154639,18.97154639
1 vs. 4,ENSG00000166501,0.258406354,0.326557481,18.89814433,18.89814433
1 vs. 4,ENSG00000113742,0.00726843,0.016886252,18.25278351,18.25278351
1 vs. 4,ENSG00000089157,6.03E-06,4.48E-05,-17.21608247,17.21608247
1 vs. 4,ENSG00000137154,7.00E-06,5.03E-05,-16.89938144,16.89938144
1 vs. 4,ENSG00000134318,2.65E-04,0.00122365,16.73731959,16.73731959
1 vs. 4,ENSG00000164587,7.26E-07,8.16E-06,-16.72041237,16.72041237
1 vs. 4,ENSG00000163220,1.30E-12,2.99E-10,-15.97896907,15.97896907
1 vs. 4,ENSG00000177600,3.85E-11,4.43E-09,-15.74721649,15.74721649
1 vs. 4,ENSG00000101236,0.0066665,0.015645868,15.06474227,15.06474227
1 vs. 4,ENSG00000105329,0.02006145,0.037358576,15.03876289,15.03876289
1 vs. 4,ENSG00000186468,3.61E-04,0.001565678,-14.62804124,14.62804124
1 vs. 4,ENSG00000122406,0.001476037,0.004983438,-14.29649485,14.29649485
1 vs. 4,ENSG00000167642,0.377743623,0.45487452,13.87092784,13.87092784
1 vs. 4,ENSG00000142676,1.72E-05,1.16E-04,-12.94268041,12.94268041
1 vs. 4,ENSG00000144713,4.34E-09,1.11E-07,-12.40206186,12.40206186
1 vs. 4,ENSG00000125868,0.85463877,0.889443064,12.24329897,12.24329897
1 vs. 4,ENSG00000197756,1.73E-06,1.53E-05,-11.8985567,11.8985567
1 vs. 4,ENSG00000197956,6.02E-06,4.48E-05,-11.65731959,11.65731959
1 vs. 4,ENSG00000087095,3.59E-04,0.001565678,11.61608247,11.61608247
1 vs. 4,ENSG00000047648,4.15E-04,0.001728492,11.53402062,11.53402062
1 vs. 4,ENSG00000101182,0.749107502,0.79398491,11.50226804,11.50226804
1 vs. 4,ENSG00000109475,6.26E-09,1.44E-07,-11.35257732,11.35257732
1 vs. 4,ENSG00000092531,0.196524581,0.262971318,11.02597938,11.02597938
1 vs. 4,ENSG00000110700,1.25E-06,1.15E-05,-10.90391753,10.90391753
1 vs. 4,ENSG00000156508,0.020141145,0.037358576,10.89319588,10.89319588
1 vs. 4,ENSG00000142541,2.45E-04,0.001175083,-10.78680412,10.78680412
1 vs. 4,ENSG00000112079,0.101162522,0.153501934,10.46597938,10.46597938
1 vs. 4,ENSG00000140988,1.01E-07,1.37E-06,-10.43835052,10.43835052
1 vs. 4,ENSG00000081041,0.067026039,0.105588966,10.38268041,10.38268041
1 vs. 4,ENSG00000120738,0.825080348,0.866274882,10.18350515,10.18350515
1 vs. 4,ENSG00000156482,1.16E-07,1.49E-06,-10.11505155,10.11505155
1 vs. 4,ENSG00000069275,0.8826753,0.906318388,10.06556701,10.06556701
1 vs. 4,ENSG00000144802,0.23664753,0.30750809,10.04453608,10.04453608
1 vs. 4,ENSG00000142046,0.49004864,0.560752175,10.01525773,10.01525773
1 vs. 4,ENSG00000063177,8.86E-05,4.97E-04,-9.654020619,9.654020619
1 vs. 4,ENSG00000108298,2.34E-06,1.99E-05,-9.398762887,9.398762887
1 vs. 4,ENSG00000172794,0.909173939,0.923877254,-9.353814433,9.353814433
1 vs. 4,ENSG00000173542,0.002437535,0.007187602,9.248247423,9.248247423
1 vs. 4,ENSG00000149273,0.002555225,0.007346272,-9.106804124,9.106804124
1 vs. 4,ENSG00000090382,6.12E-08,1.01E-06,-9.053195876,9.053195876
1 vs. 4,ENSG00000153815,0.003200593,0.008559725,-8.838350515,8.838350515
1 vs. 4,ENSG00000119707,0.002257392,0.006831583,-8.761649485,8.761649485
1 vs. 4,ENSG00000197958,9.51E-07,9.11E-06,-8.660206186,8.660206186
1 vs. 4,ENSG00000143595,0.911826681,0.923877254,8.506804124,8.506804124
1 vs. 4,ENSG00000198034,8.04E-07,8.34E-06,-8.349278351,8.349278351
1 vs. 4,ENSG00000177200,0.003134026,0.008480305,7.918350515,7.918350515
1 vs. 4,ENSG00000155366,0.737621468,0.788246592,7.812783505,7.812783505
1 vs. 4,ENSG00000147684,0.094937659,0.145571077,7.423505155,7.423505155
1 vs. 4,ENSG00000105193,7.45E-07,8.16E-06,-7.288247423,7.288247423
1 vs. 4,ENSG00000161970,2.09E-05,1.37E-04,6.911340206,6.911340206
1 vs. 4,ENSG00000115268,0.001558546,0.00504881,-6.898556701,6.898556701
1 vs. 4,ENSG00000145592,2.16E-08,4.52E-07,-6.855257732,6.855257732
1 vs. 4,ENSG00000142937,8.88E-06,6.19E-05,6.608659794,6.608659794
1 vs. 4,ENSG00000197122,0.032377998,0.055992027,6.597525773,6.597525773
1 vs. 4,ENSG00000196531,0.002232209,0.006831583,6.372783505,6.372783505
1 vs. 4,ENSG00000233927,7.68E-08,1.18E-06,-6.266804124,6.266804124
1 vs. 4,ENSG00000125753,0.165716475,0.233833062,5.957525773,5.957525773
1 vs. 4,ENSG00000125691,4.79E-05,2.90E-04,-5.72371134,5.72371134
1 vs. 4,ENSG00000106211,0.189258971,0.25757138,5.562061856,5.562061856
1 vs. 4,ENSG00000136942,4.22E-09,1.11E-07,-5.483298969,5.483298969
1 vs. 4,ENSG00000160796,0.170320549,0.238864185,5.336082474,5.336082474
1 vs. 4,ENSG00000175567,0.632295014,0.689231532,5.209896907,5.209896907
1 vs. 4,ENSG00000167004,0.918210817,0.926265298,5.177319588,5.177319588
1 vs. 4,ENSG00000131469,0.010226314,0.021778261,-5.118350515,5.118350515
1 vs. 4,ENSG00000185650,0.548706742,0.615622199,5.037525773,5.037525773
1 vs. 4,ENSG00000161911,0.482315787,0.557450408,4.923298969,4.923298969
1 vs. 4,ENSG00000134419,0.107050902,0.160926193,-4.88,4.88
1 vs. 4,ENSG00000172809,5.76E-05,3.39E-04,-4.74556701,4.74556701
1 vs. 4,ENSG00000104529,1.53E-09,7.02E-08,-4.223917526,4.223917526
1 vs. 4,ENSG00000106153,0.035553708,0.060127594,-3.934020619,3.934020619
1 vs. 4,ENSG00000198755,4.28E-04,0.001728492,-3.898556701,3.898556701
1 vs. 4,ENSG00000111057,0.901422049,0.92145365,3.696082474,3.696082474
1 vs. 4,ENSG00000125356,0.605437331,0.666270747,-3.544329897,3.544329897
1 vs. 4,ENSG00000115053,2.62E-05,1.67E-04,-3.379793814,3.379793814
1 vs. 4,ENSG00000083845,4.73E-07,5.72E-06,-3.252371134,3.252371134
1 vs. 4,ENSG00000171858,5.38E-08,9.51E-07,-2.842886598,2.842886598
1 vs. 4,ENSG00000118705,0.188945298,0.25757138,-2.761649485,2.761649485
1 vs. 4,ENSG00000138326,6.96E-05,4.00E-04,-2.624329897,2.624329897
1 vs. 4,ENSG00000221823,0.008637997,0.019568424,2.618556701,2.618556701
