CTC_hyrdo_seq_2A_19,2
CTC_hyrdo_seq_2A_20,3
CTC_hyrdo_seq_2A_21,2
CTC_hyrdo_seq_2A_22,2
CTC_hyrdo_seq_2A_23,2
CTC_hyrdo_seq_2A_24,2
CTC_hyrdo_seq_2A_25,2
CTC_hyrdo_seq_2A_26,2
CTC_hyrdo_seq_2A_27,2
CTC_hyrdo_seq_2A_28,2
CTC_hyrdo_seq_2A_29,2
CTC_hyrdo_seq_2A_30,2
CTC_hyrdo_seq_2A_31,2
CTC_hyrdo_seq_2A_32,2
CTC_hyrdo_seq_2A_33,2
CTC_hyrdo_seq_2A_34,2
CTC_hyrdo_seq_2A_35,2
CTC_hyrdo_seq_2A_36,2
CTC_hyrdo_seq_2A_37,2
CTC_hyrdo_seq_2A_38,2
CTC_hyrdo_seq_2A_39,2
CTC_hyrdo_seq_2A_40,2
CTC_hyrdo_seq_2A_41,2
CTC_hyrdo_seq_2A_42,2
CTC_hyrdo_seq_2A_43,2
CTC_hyrdo_seq_2A_44,2
CTC_hyrdo_seq_2A_45,2
CTC_hyrdo_seq_2A_46,2
CTC_hyrdo_seq_2A_47,2
CTC_hyrdo_seq_2B_1,3
CTC_hyrdo_seq_2B_2,2
CTC_hyrdo_seq_2B_3,2
CTC_hyrdo_seq_2B_4,2
CTC_hyrdo_seq_2B_5,2
CTC_hyrdo_seq_2B_6,2
CTC_hyrdo_seq_2B_7,2
CTC_hyrdo_seq_2B_8,2
CTC_hyrdo_seq_2B_9,2
CTC_hyrdo_seq_2B_10,2
CTC_hyrdo_seq_2B_11,2
CTC_hyrdo_seq_2B_12,2
CTC_hyrdo_seq_2B_13,2
CTC_hyrdo_seq_2B_14,2
CTC_hyrdo_seq_2B_15,2
CTC_hyrdo_seq_2B_16,2
CTC_hyrdo_seq_2C_1,1
CTC_hyrdo_seq_2C_2,1
CTC_hyrdo_seq_2C_3,3
CTC_hyrdo_seq_2C_4,1
CTC_hyrdo_seq_2C_5,1
CTC_hyrdo_seq_2C_6,3
CTC_hyrdo_seq_2C_7,3
CTC_hyrdo_seq_2C_8,1
CTC_hyrdo_seq_2C_9,1
CTC_hyrdo_seq_2C_10,1
CTC_hyrdo_seq_2C_11,1
CTC_hyrdo_seq_2C_12,1
CTC_hyrdo_seq_2C_13,1
CTC_hyrdo_seq_2C_14,1
CTC_hyrdo_seq_2C_15,1
CTC_hyrdo_seq_2F_1,3
CTC_hyrdo_seq_2F_2,3
CTC_hyrdo_seq_2F_3,3
CTC_hyrdo_seq_2F_4,3
